id,stereo_recording_url
019a1250-1dcb-700b-bb30-b722136062e4,
019a1250-1f15-700b-bb30-c69134021952,
019a1250-203f-700b-bb30-c838c7a1c80e,
019a1250-2149-700b-bb30-d7e83f4c7e28,
019a1250-22a5-700b-bb30-d8f35e911886,
019a1250-23b8-700b-bb30-e8579889e561,
019a1250-24d2-700b-bb30-f0d725a535c7,
019a1250-288e-700b-bb30-fcae95322d06,
019a1250-2adf-700b-bb31-272a2be7139c,
019a1250-2b22-700b-bb31-289ad328203d,
019a1250-2b61-700b-bb31-3641caed71d6,
019a1250-2e73-700b-bb31-39e9f3720cc2,
019a1250-2ebb-700b-bb31-4426f336ae5b,
019a1250-2f40-700b-bb31-56e451855dfa,
019a1250-2f7e-700b-bb31-5b210d2be971,
019a1250-30df-700b-bb31-8244912411c1,
019a1250-3134-700b-bb31-8c5c3de4a5c7,
019a1250-3178-700b-bb31-94c2b56e0cf1,
019a1250-31b8-700b-bb31-9aa269c4a13d,
019a1250-31fa-700b-bb31-a7e818d196fd,
019a1250-323a-700b-bb31-a812ba6f0527,
019a1250-3281-700b-bb31-b2d34a16ea9f,
019a1250-32c3-700b-bb31-b8ca764c4ceb,
019a1250-330f-700b-bb31-c54681589133,
019a1250-335a-700b-bb31-ca28d45e5a94,
019a1250-33a6-700b-bb31-d143d0f6893a,
019a1250-33fa-700b-bb31-d99abd6ed8b7,
019a1250-343e-700b-bb31-e2316d6fed69,
019a1250-3484-700b-bb31-eae72c39b95d,
019a1250-3518-700b-bb31-fc99cc0f52c6,
019a1250-35b1-700b-bb32-08eb659d87fd,
019a1250-35f2-700b-bb32-11647e3a19b5,
019a1250-3643-700b-bb32-1bf5f01b89ec,
019a1250-368f-700b-bb32-238ea56c9dd7,
019a1250-36e0-700b-bb32-29210275a4f3,
019a1250-386e-700b-bb32-5532fc4ea003,
019a1250-38b2-700b-bb32-5843a404282b,
019a1250-38f6-700b-bb32-61ed7e32a632,
019a1250-3975-700b-bb32-72543a9dbbbe,
019a1250-39bc-700b-bb32-7e53cfbe5ef2,
019a1250-3e13-700b-bb32-875a6b9cdee1,
019a1250-3ee8-700b-bb32-9ee7f36233b6,
019a1250-3f2e-700b-bb32-a5528bfef6a2,
019a1250-3f96-700b-bb32-ab4cec67c406,
019a1250-4f38-700b-bb32-b0fc570b72a7,
019a1250-5108-700b-bb32-c1115550cc4e,
019a1250-53f6-700b-bb32-f381cbdde096,
019a1250-543a-700b-bb32-fa9adabb9db2,
019a1250-5490-700b-bb33-079d80ad21ed,
019a1250-54d1-700b-bb33-0e68dab9ad68,
019a1250-5568-700b-bb33-19fca30525f2,
019a1250-56b6-700b-bb33-3b1311884889,
019a1250-5740-700b-bb33-498beb4ba7c4,
019a1250-57d5-700b-bb33-592048bb88e3,
019a1250-581e-700b-bb33-630f36384a03,
019a1250-58c0-700b-bb33-7b74ebf8a8dd,
019a1250-59ed-700b-bb33-9ffdbbcdb530,
019a1250-5a3e-700b-bb33-a0ebc26d93f6,
019a1250-5ad4-700b-bb33-b293400b18c4,
019a1250-5b6e-700b-bb33-c6e649547fa0,
019a1250-5bbd-700b-bb33-cfd981c0c472,
019a1250-5c0a-700b-bb33-d14223e69bf7,
019a1250-60ca-700b-bb34-3f9605dde4bd,
019a1250-6214-700b-bb34-5e9402e1018a,
019a1250-63cb-700b-bb34-8bc06b2475b1,
019a1250-6583-700b-bb34-b7befe401f1f,
019a1250-6867-700b-bb34-f8058a151202,
019a1250-69e0-700b-bb35-1afeee533c02,
019a1250-6c56-700b-bb35-5a9c294503a5,
019a1250-6d75-700b-bb35-7a25d642847f,
019a1290-585b-7dd4-901b-c3d4c11b3103,
019a1290-5913-7dd4-901b-d955129e2d67,
019a1290-65a4-7dd4-901b-ff1a26e7cdb5,
019a1290-6723-7dd4-901c-210110fe3316,
019a1290-6766-7dd4-901c-296a5051e9db,
019a1290-68c3-7dd4-901c-4c69d7f3fc0b,
019a1290-6903-7dd4-901c-51523ee52f58,
019a1290-6940-7dd4-901c-5df2329fc43b,
019a1290-69dc-7dd4-901c-6f066378a5b5,
019a1290-6a18-7dd4-901c-720ceda3bd66,
019a1290-6a59-7dd4-901c-7c09fe069b6c,
019a1290-6a92-7dd4-901c-80162b7f667f,
019a1290-6b94-7dd4-901c-a1c93d1603eb,
019a1290-6bed-7dd4-901c-aca8aeabc18d,
019a1290-6c38-7dd4-901c-b0d58a99ceb9,
019a1290-6c8c-7dd4-901c-bbae67f910cb,
019a1290-6cca-7dd4-901c-c1fc2f62e192,
019a1290-6d4f-7dd4-901c-d62483c74948,
019a1290-6d8e-7dd4-901c-df3b34b3501e,
019a1290-6dd1-7dd4-901c-e75b4f510159,
019a1290-6e15-7dd4-901c-ee78dc3f8d84,
019a1290-6e4c-7dd4-901c-f7de12dfe35d,
019a1290-6e85-7dd4-901c-faead581deaf,
019a1290-6ec5-7dd4-901d-007f28176f67,
019a1290-6f15-7dd4-901d-0c85f0faf7cb,
019a1290-6f60-7dd4-901d-100775eaaa45,
019a1290-701c-7dd4-901d-28dd66e91c04,
019a1290-7066-7dd4-901d-4590cd76a323,
019a1290-70ac-7dd4-901d-4a82d696f032,
019a1290-70e8-7dd4-901d-5126ae6930c1,
019a1290-712c-7dd4-901d-58d1af892de8,
019a1290-716c-7dd4-901d-67dd8561b99c,
019a1290-71b6-7dd4-901d-68650eae8b37,
019a1290-7212-7dd4-901d-78c3dc0129c2,
019a1290-725c-7dd4-901d-8008894f2774,
019a1290-72ac-7dd4-901d-8947a00ad175,
019a1290-72e6-7dd4-901d-9288dceb3716,
019a1290-7407-7dd4-901d-bdfcf3ad7ffa,
019a1290-7440-7dd4-901d-c2d40b1e4824,
019a1290-7512-7dd4-901d-cbae0138b8bc,
019a1290-7551-7dd4-901d-d63d1c1aa900,
019a1290-758b-7dd4-901d-df5b4f5d7209,
019a1290-75f3-7dd4-901d-e3ebf0f3850e,
019a1290-7632-7dd4-901d-ed17c7932ba3,
019a1290-7670-7dd4-901d-f5f4360ba1e0,
019a1290-76b6-7dd4-901e-02b81ae41d05,
019a1290-7709-7dd4-901e-09ba405ca3fa,
019a1290-77a2-7dd4-901e-232992456d0b,
019a1290-77f8-7dd4-901e-34fece5a9341,
019a1290-7834-7dd4-901e-3e9146719c92,
019a1290-787c-7dd4-901e-49b6fcf313a5,
019a1290-78c2-7dd4-901e-5125653e6aee,
019a1290-7905-7dd4-901e-5c863dfc09cf,
019a1290-794a-7dd4-901e-638409db53cc,
019a1290-798c-7dd4-901e-6d8bd2ee14ef,
019a1290-79cb-7dd4-901e-73cce549e20f,
019a1290-7ba8-7dd4-901e-8bce7674617f,
019a1290-7bea-7dd4-901e-9744d199a2c2,
019a1290-7c28-7dd4-901e-9c7fd2cd7902,
019a1290-7c64-7dd4-901e-a6a7e579d318,
019a1290-7ca8-7dd4-901e-aba8f390cfe0,
019a1290-7cea-7dd4-901e-b37e1cccc77c,
019a1290-7d29-7dd4-901e-bf3cd9690978,
019a1290-7d7a-7dd4-901e-c1aef7f6ef2a,
019a1290-7db4-7dd4-901e-cd6a6a2b3235,
019a1290-7dee-7dd4-901e-d054e2d95def,
019a1290-7e29-7dd4-901e-ded921f901c0,
019a1290-7eaa-7dd4-901e-ebf190e89bbf,
019a1290-7ee5-7dd4-901e-f54206d91148,
019a1290-7f24-7dd4-901e-fc322f087a10,
019a1290-7f69-7dd4-901f-07b9eb814603,
019a1290-7faf-7dd4-901f-0fc15317bd0c,
019a1290-7ff6-7dd4-901f-1a3f92b002ad,
019a1290-8035-7dd4-901f-229fe3e8fa0b,
019a1290-8079-7dd4-901f-36c25a044561,
019a1290-80b6-7dd4-901f-3bb0997c4ece,
019a1290-80f4-7dd4-901f-40e899cb7c8e,
019a1290-815b-7dd4-901f-53b779c47a24,
019a1290-81ae-7dd4-901f-5b48b65ad009,
019a1290-81ed-7dd4-901f-6f5eb05736d0,
019a1290-8224-7dd4-901f-70127a00797f,
019a1290-825f-7dd4-901f-7b92a3ede5a4,
019a1290-8296-7dd4-901f-8437719e22dc,
019a1290-82cc-7dd4-901f-8ad85ce99d39,
019a1290-8308-7dd4-901f-91665dc5c84e,
019a1290-834b-7dd4-901f-9ff4aca9cfa0,
019a1290-8382-7dd4-901f-a332dbbd2076,
019a1290-83bb-7dd4-901f-ad7004a31157,
019a1290-83f3-7dd4-901f-b1f411dbe660,
019a1290-8441-7dd4-901f-bd26fdaa2733,
019a1290-8484-7dd4-901f-c1b8eb4dad20,
019a1290-877c-7dd4-901f-ce3b830e697b,
019a1290-87b7-7dd4-901f-d4c0aef084ee,
019a1290-87f2-7dd4-901f-d915c2b0e5f7,
019a1290-882c-7dd4-901f-ec1a0fff38e1,
019a1290-8867-7dd4-901f-f59bdc31b233,
019a1290-88a1-7dd4-901f-f83f2040de8f,
019a1290-88d8-7dd4-9020-02ea67bd0c95,
019a1290-8910-7dd4-9020-0aa5297454e2,
019a1290-894e-7dd4-9020-15b1f9adfac7,
019a1290-898b-7dd4-9020-23db76f81ad9,
019a1290-8a11-7dd4-9020-326cb17babf5,
019a1290-8a49-7dd4-9020-3f318bda9f7e,
019a1290-8b12-7dd4-9020-447ebc9072d2,
019a1290-8b4d-7dd4-9020-49c54542e21e,
019a1290-8b82-7dd4-9020-557b438c1911,
019a1290-8c33-7dd4-9020-60b9f71cebaf,
019a1290-8c6a-7dd4-9020-6810baa5a4fa,
019a1290-8ca5-7dd4-9020-740a9dc892e5,
019a1290-8ce7-7dd4-9020-7fdaf89e027d,
019a1290-8d8d-7dd4-9020-90b89890780c,
019a1290-8dd4-7dd4-9020-9b09c152c4fd,
019a1290-8e0c-7dd4-9020-a2e9eefd1c5f,
019a1290-8e4a-7dd4-9020-a95e142bdd8a,
019a1290-8ffd-7dd4-9020-b9f67c99d97c,
019a1290-90eb-7dd4-9020-cc649bdee709,
019a1290-9125-7dd4-9020-d021d2491132,
019a1290-91f2-7dd4-9020-f167db279bb0,
019a1290-9235-7dd4-9020-fdad42da97d1,
019a1290-927d-7dd4-9021-0c6d071f8d4f,
019a1290-92b8-7dd4-9021-13f88a4358c8,
019a1290-92ee-7dd4-9021-1d4071f6c41b,
019a1290-9321-7dd4-9021-25bac18c1620,
019a1290-9357-7dd4-9021-2c6fb97fd9b3,
